year,electedas,name,party,segment,mandal,area,ward,age,community,edu,electioncat,occupation,sex,tot,votes
2006,MPTC,Kamsala Vishalamma,TDP,,Gorantla,Gorantla 3,,44.0,,5TH,BCW,AGRICULTURE,F,,
2006,MPTC,K.Eswaramma,TDP,,Gorantla,Gorantla 4,,36.0,,,BCW,AGRICULTURE,F,,
2006,MPTC,Ganga Palli Sarojamma,TDP,,Gorantla,Gowni Varipalli,,39.0,,,URW,AGRICULTURE,F,,
2006,MPTC,Lakshmi Narasimhulu,TDP,,Gorantla,Kamma Varipalli,,33.0,,SSC,SCG,AGRICULTURE,M,,
2006,MPTC,Sunnam Palli Rama Chandra Reddy,TDP,,Gorantla,Kondapuram,,49.0,,8TH,URG,AGRICULTURE,F,,
2006,MPTC,P.Anjanamma,INC,,Gorantla,Mallapalli,,53.0,,5TH,URW,AGRICULTURE LABOUR,F,,
2006,MPTC,Ediga Prabhakar,TDP,,Gorantla,Mandalapalli 1,,45.0,,4TH,BCG,AGRICULTURE,M,,
2006,MPTC,Babireddigari Venkatareddi,INC,,Gorantla,Mandalapalli 2,,,,,UR(G),,Male,,
2006,MPTC,Harijana Gangamma,INC,,Gorantla,Narsimpalli,,54.0,,5TH,SCW,AGRICULTURE,F,,
2006,MPTC President,T.Fakruddin Sab,TDP,,Gorantla,Pala Samudram,,48.0,,INTER,URG,AGRICULTURE,M,,
2006,MPTC,G.Mopura Reddy,INC,,Gorantla,Reddi Cheruvupalli,,57.0,,5TH,URG,AGRICULTURE,M,,
2006,MPTC,Sugali Chandra Naik,TDP,,Gorantla,Vadigepalli,,30.0,,INTER,STG,AGRICULTURE,M,,
2006,MPTC,Abdul Khader Jilaani,TDP,,Gorantla,Vanavolu 1,,42.0,,5TH,URG,AGRICULTURE,M,,
2006,MPTC,Prameela Bai,TDP,,Gorantla,Vanavolu 2,,25.0,SUGALI,,STW,AGRICULTURE,F,,
2006,MPTC,Golla Soma Sekhar,TDP,,Gorantla,Venkata Ramanapalli,,30.0,,SSC,BCG,AGRICULTURE,M,,
2006,MPTC,Puthamma,TDP,,Gudibanda,G.Morbagal,,37.0,Kapu,5th,URG,,F,,
2006,MPTC,B.Kalavathi,INC,,Gudibanda,Gudibanda 1,,23.0,OC,10th,URG,,F,,
2006,MPTC,Pathakka,INC,,Gudibanda,Gudibanda 2,,29.0,Madiga,,SCW,,F,,
2006,MPTC,D.Sreenathamurthy,TDP,,Gudibanda,Jambulabanda,,36.0,OC,LLB,URG,Farmer,M,,
2006,MPTC,Narasimhappa,INC,,Gudibanda,Karikera,,70.0,Golla,,BCG,Farmer,M,,
2006,MPTC,Padmavathi,INC,,Gudibanda,Konkallu,,31.0,OC,5th,URW,,F,,
2006,MPTC,Mabusaheb,INC,,Gudibanda,Kummaraganipalli,,54.0,,,BC(G),Farmer,Male,,
2006,MPTC,Bhagyamma,INC,,Gudibanda,Mandalapalli 1,,28.0,Golla,,BCW,,F,,
2006,MPTC,Lakshmidevi,INC,,Gudibanda,Mandalapalli 2,,30.0,Chakali,SSLC,BCW,,F,,
2006,MPTC,Basavaraju,INC,,Gudibanda,Morubagal 1,,36.0,Madiga,Inermediate,SCG,Farmer,M,,
2006,MPTC,Narasimhamurthy,INC,,Gudibanda,Morubagal 2,,40.0,Madiga,SSC,SCG,Farmer,M,,
2006,MPTC,Narasamma,INC,,Gudibanda,Muthukuru,,61.0,Kapu,,URG,,F,,
2006,MPTC,K.Babanna,INC,,Gudibanda,Rallapalli 1,,46.0,Kummari,SSC,BCG,Farmer,M,,
2006,MPTC President,Lakshmamma,INC,,Gudibanda,Rallapalli 2,,39.0,Kapu,,URW,,F,,
2006,MPTC,G.V.Radha,INC,,Gummagatta,Bhoopa Samudram,,25.0,,PUC,URW,AGRICULTURE,F,,
2006,MPTC,Obaiah,INC,,Gummagatta,Galagala,,27.0,-,,B.C (G)`,AGRICULTURE,M,,
2006,MPTC,Satya Bhama,TDP,,Gummagatta,Gollapalli,,24.0,,PUC,URW,AGRICULTURE,F,,
2006,MPTC,Durgappa,INC,,Gummagatta,Gonabavi,,49.0,-,,S.C.(G),AGRICULTURE,M,,
2006,MPTC,Giri Mallappa,TDP,,Gummagatta,Gummagatta,,49.0,,VII CLASS,URG,AGRICULTURE,M,,
2006,MPTC,Govindappa,TDP,,Gummagatta,Kalugodu 1,,34.0,,VII CLASS,B.C GENERAL -,AGRICULTURE,M,,
2006,MPTC President,Yasodamma,INC,,Gummagatta,Kalugodu 2,,23.0,-,V CLASS,B.C WOMEN,AGRICULTURE,F,,
2006,MPTC,Gundamma,INC,,Gummagatta,Netrapalli,,29.0,,,URW,AGRICULTURE,F,,
2006,MPTC,Thimmappa,TDP,,Gummagatta,Pulakunta,,49.0,-,III CLASS,B.C (G),AGRICULTURE,M,,
2006,MPTC,Marekka,TDP,,Gummagatta,Sirige Doddi,,47.0,-,,B.C (W),AGRICULTURE,F,,
2006,MPTC,Durugamma,INC,,Gummagatta,Tallakara 1,,47.0,-,,S.C (W),AGRICULTURE,F,,
2006,MPTC,Thmmalapuram Rami Reddy,INC,,Gummagatta,Thallakera 2,,49.0,,V CLASS,URG,AGRICULTURE,M,,
2006,MPTC,E.Govindappa,INC,,Guntakal,Ayyavaripalli,,27.0,YERIKALA,,STG,,M,,
2006,MPTC,Nagesamma,TDP,,Guntakal,Dosaludliki,,34.0,MADIGA,,,,M,,
2006,MPTC,A.Ranganayakulu,TDP,,Guntakal,G.Kottala,,22.0,GOLLA,10th class,,,M,,
2006,MPTC,G.Venkataramudu,INC,,Guntakal,Kasapuram,,23.0,BOYA,Intermediate,,,M,,
2006,MPTC,Venkataramudu,TDP,,Guntakal,Konganapalli,,50.0,KAPU,Intermediate,,,M,,
2006,MPTC,Veera Hanumanna,TDP,,Guntakal,Molakalapenta,,58.0,BOYA,,,,M,,
2006,MPTC,Nagappa,TDP,,Guntakal,N.Venkatampalli,,34.0,GOLLA,10th class,,,M,,
2006,MPTC,E.Chandravani,INC,,Guntakal,Nagasamudram,,22.0,EDIGA,10th class,,,F,,
2006,MPTC,Patil Manjula,TDP,,Guntakal,Nakkanadoddi,,34.0,KAPU,10th class,,,F,,
2006,MPTC President,Nagabhushanam,TDP,,Guntakal,Nelagonda,,54.0,KAMMA,Intermediate,,,M,,
2006,MPTC,Chandrakalavathi,TDP,,Guntakal,P.K.Cheruvu,,21.0,KAPU,10th class,,,F,,
2006,MPTC,M.Balanjineyulu,TDP,,Guntakal,Y.T.Cheruvu,,32.0,MALA,Intermediate,,,M,,
2006,MPTC,Ramalakshmamma,INC,,Hindupur,Balampalli,,54.0,,,BCW,,F,,
2006,MPTC,G.A.Mallesappa,INC,,Hindupur,Bevenahalli,,29.0,,10th,BCG,,M,,
2006,MPTC,G.Ramachandra,TDP,,Hindupur,Chalivendula,,34.0,,10th,BCG,Farmer,M,,
2006,MPTC,Narasamma,TDP,,Hindupur,Chowlur,,34.0,,7th,SCW,,F,,
2006,MPTC,D.Bharathamma,INC,,Hindupur,Gollapuram,,24.0,,PUC,BCW,,F,,
2006,MPTC,Reddeppa Reddy,TDP,,Hindupur,Kaggallu,,26.0,Kapu,7th,URG,,M,,
2006,MPTC,N.S.Suryaprakash,TDP,,Hindupur,Kirikera I,,48.0,,7th,BCG,,M,,
2006,MPTC,S.Anjineyulu,INC,,Hindupur,Kirikera Ii,,35.0,,10th,BCG,,M,,
2006,MPTC President,S.Narasimhamurthy,TDP,,Hindupur,Kotipi,,22.0,,Intermediate,SCG,,M,,
2006,MPTC,B.Jayamma,INC,,Hindupur,M.Beerepalli,,34.0,Kapu,2nd,,,F,,
2006,MPTC,Chinna Narasimhulu,TDP,,Hindupur,Maluguru,,33.0,,BA,BCG,,M,,
2006,MPTC,P.S.Anjappa,TDP,,Hindupur,Santhebidanur,,32.0,,9th,BCG,,M,,
2006,MPTC,Gangamma,INC,,Hindupur,Thumukunta,,41.0,,5th,BCW,,F,,
2006,MPTC President,K.Chakra Varthan Reddy,TDP,,Kadiri,Chalamakuntlapalli,,30.0,KAPU,SSC,URG,BUSINESS,M,,
2006,MPTC,Y.Ramappa,TDP,,Kadiri,Eguvapalli,,45.0,,,SCG,CULTIVATION,M,,
2006,MPTC,B.Venkataramana,TDP,,Kadiri,Kadiri Bramhanapalli,,39.0,MANGALA,5TH,BCG,BUSUNESS,M,,
2006,MPTC,Jollu Nirmalamma,TDP,,Kadiri,Kadiri Rural,,26.0,GOLLA,5TH,BCW,CULTIVATION,F,,
2006,MPTC,P.Chenna Kesava Reddy,TDP,,Kadiri,Kala Samudram,,34.0,,10TH,URG,CULTIVATION,M,,
2006,MPTC,B.Shanthi Bai,TDP,,Kadiri,Motukupalli,,37.0,SUGALI,,STW,,F,,
2006,MPTC,L.Shiva Shankar Reddy,INC,,Kadiri,Muthyalacheruvu,,44.0,KAPU,BSC,URG,BUSINESS,M,,
2006,MPTC,V.Venkata Chalapathi Naik,INC,,Kadiri,Patnam,,28.0,SUGALI,SSC,STG,CULTIVATION,M,,
2006,MPTC,D.Aravindamma,TDP,,Kadiri,Yerra Doddi,,31.0,VADDI,,URW,,F,,
2006,MPTC President,Chowla Mallikarjuna,TDP,,Kalyandurg,Chapiri,,47.0,,9TH,,AGRICULTURE,M,,
2006,MPTC,A.Narayana,TDP,,Kalyandurg,Dodagatta,,35.0,,BA,,AGRICULTURE,M,,
2006,MPTC,K.Donaswamy,INC,,Kalyandurg,Duradakunta,,39.0,,,,AGRICULTURE,M,,
2006,MPTC,Thippamma,TDP,,Kalyandurg,East Kodipalli,,34.0,,2ND CLASS,STW,AGRICULTURE,F,,
2006,MPTC,D.Ramanjineyulu,TDP,,Kalyandurg,Garudapuram,,49.0,,5TH,BCG,AGRICULTURE,M,,
2006,MPTC,Harijana Narasimhulu,TDP,,Kalyandurg,Golla,,39.0,,5TH,SCG,AGRICULTURE,M,,
2006,MPTC,Maddipatla Chennarayudu,TDP,,Kalyandurg,Hullikallu,,54.0,,5TH,,AGRICULTURE,M,,
2006,MPTC,B.Somasekhar,INC,,Kalyandurg,Kalyandurg 1,,31.0,,10TH,BCG,AGRICULTURE,M,,
2006,MPTC,B.Ramalakshmi,TDP,,Kalyandurg,Kalyandurg 2,,33.0,,2ND,URW,AGRICULTURE,F,,
2006,MPTC,M.Murali,TDP,,Kalyandurg,Kalyandurg 3,,37.0,,BSC,,AGRICULTURE,M,,
2006,MPTC,B.K.Madhavi,TDP,,Kalyandurg,Kalyandurg 4,,24.0,,BA,BCW,AGRICULTURE,F,,
2006,MPTC,B.Shirisha,INC,,Kalyandurg,Kalyandurg 5,,28.0,,10TH,URW,AGRICULTURE,F,,
2006,MPTC,M.Krishnaveni,TDP,,Kalyandurg,Kalyandurg 6,,28.0,,BA,,AGRICULTURE,F,,
2006,MPTC,Saraswathi,INC,,Kalyandurg,Kalyandurg 7,,58.0,,SSLC,SCW,AGRICULTURE,F,,
2006,MPTC,P.Sreenivasulu,TDP,,Kalyandurg,Kalyandurg 8,,38.0,,9TH,,AGRICULTURE,M,,
2006,MPTC,Golla Kadirappa,TDP,,Kalyandurg,Kotturu,,39.0,,SSC,BCG,AGRICULTURE,M,,
2006,MPTC,Kondanna,TDP,,Kalyandurg,Manirevu,,39.0,,BA,BCG,AGRICULTURE,M,,
2006,MPTC,H.Vannurswamy,INC,,Kalyandurg,Muddinayananapalli,,47.0,,7TH,SCG,AGRICULTURE,M,,
2006,MPTC,Goridindla Raghunathareddy,INC,,Kalyandurg,Mudigallu,,35.0,,BETECH,,AGRICULTURE,M,,
2006,MPTC,B.Sujatha,TDP,,Kalyandurg,Narayanapuram,,27.0,,7TH,URW,AGRICULTURE,F,,
2006,MPTC,Jayappa,INC,,Kalyandurg,Ontimiddi,,32.0,,10TH,,AGRICULTURE,M,,
2006,MPTC,Boya Lakshmikantha,INC,,Kalyandurg,Palavai,,24.0,,7TH,BCW,AGRICULTURE,F,,
2006,MPTC,Hanumanthappa,INC,,Kalyandurg,Thimma Samudram,,54.0,,SSLC,,AGRICULTURE,M,,
2006,MPTC President,Talari Narasimhulu,TDP,,Kambadur,Chennampalli,,32.0,BOYA,SSC,URG,AGRICULTURE,M,,
2006,MPTC,Gowramma,TDP,,Kambadur,Kambadur 1,,59.0,KAMMA,5TH,URW,AGRICULTURE,F,,
2006,MPTC,Bhavani,TDP,,Kambadur,Kambadur 2,,34.0,BALIJA,SSC,URW,AGRICULTURE,F,,
2006,MPTC,Gangappa,TDP,,Kambadur,Kambadur 3,,47.0,,5TH,SCG,AGRICULTURE,M,,
2006,MPTC,Venkatappa,INC,,Kambadur,Kambadur 4,,44.0,,10TH,BCG,AGRICULTURE,M,,
2006,MPTC,Thirumalamma,INC,,Kambadur,Karthanaparthi,,66.0,,5TH,BCW,AGRICULTURE,F,,
2006,MPTC,K.Thimmappa,TDP,,Kambadur,Kurakulapalli,,46.0,,5TH,SCG,AGRICULTURE,M,,
2006,MPTC,Thimmarayudu,INC,,Kambadur,Marimakulapalli,,36.0,,SSC,BCG,AGRICULTURE,M,,
2006,MPTC,Pathakka,TDP,,Kambadur,Nuthimadugu,,21.0,,5TH,SCW,AGRICULTURE,F,,
2006,MPTC,Venkata Naik,TDP,,Kambadur,Pallur,,26.0,,5TH,STG,AGRICULTURE,M,,
2006,MPTC,Pakruddin D,INC,,Kambadur,Ralla Ananthapuram,,28.0,DUDEKULA,9TH,URG,AGRICULTURE,M,,
2006,MPTC,G.Nagaraju,INC,,Kambadur,Thimmapuram 1,,40.0,BALIJA,SSC,URG,AGRICULTURE,M,,
2006,MPTC,Syamanna,TDP,,Kambadur,Thimmapuram 2,,40.0,,5TH,BCG,AGRICULTURE,M,,
2006,MPTC,G.Ramakrishnaiah,TDP,,Kanaganapalli,Dadulur,,64.0,O.C KAMMA,V CLASS,URG,CULTIVATION,M,,
2006,MPTC,B.Subbaiah,TDP,,Kanaganapalli,Elakuntla,,44.0,O.C KAMMA,X CLASS,URG,CULTIVATION,M,,
2006,MPTC,Sake Ramanjinamma,TDP,,Kanaganapalli,Kanaganapalli,,29.0,S.C MADIGA,VCLASS,URG,AGRICULTURE,F,,
2006,MPTC,K.P.Muthyalappa,TDP,,Kanaganapalli,Konapuram,,31.0,-,V CLASS,B.C (G),LABOURCULTIVATION,M,,
2006,MPTC,H.Nagamma,INC,,Kanaganapalli,Koneti Nayana Palyam,,55.0,-,,S.C (G),AGRICULTURE,F,,
2006,MPTC,Gunthapalli Bhulakshmamma,INC,,Kanaganapalli,Maddalacheruvu,,,,,UR(G),LABOUR,Female,,
2006,MPTC,K.Krishnaiah,INC,,Kanaganapalli,Mamillapalli,,37.0,-,III CLASS,BC. (G),AGRICULTURE,M,,
2006,MPTC,B.Ramesh,TDP,,Kanaganapalli,Muthuva Kuntla,,29.0,-,V CLASS,B.C(G),LABOURAGRICULTURE LABOUR,M,,
2006,MPTC,K.Muthyalamma,INC,,Kanaganapalli,Thogarakunta,,29.0,-,V CLASS,B.C.(W),AGRICULTURE LABOUR,F,,
2006,MPTC President,Hrijana Alivelamma,TDP,,Kanaganapalli,Thumcherla,,35.0,-,II CLASS,S.C(W),AGRICULTURE,F,,
2006,MPTC,Vasanthamma,INC,,Kanekal,Benekal,,31.0,,5th class,UR(W),LABOUR,Female House wife,,
2006,MPTC President,A.Rajagopal Reddy,INC,,Kanekal,Bramhasamudram,,51.0,-,INTER,O.C (G),FARMER,M,,
2006,MPTC,H.Sivamma,INC,,Kanekal,Ganigera,,39.0,-,,S.C (W),AGRICULTURE,F,,
2006,MPTC,Boya Mulinti Marenna,INC,,Kanekal,Garudachedu,,28.0,,2nd class,B.C.(G),Farmer,Male,,
2006,MPTC,Venkataramana Reddy,INC,,Kanekal,Hanakanahal,,35.0,-,INTER,OC.(G),FORMER,M,,
2006,MPTC,H.Vannappa,INC,,Kanekal,Hulikera,,42.0,-,II CLASS,S.C (G),FORMER,M,,
2006,MPTC,Y.Krishna Veni,TDP,,Kanekal,Kalekurthy,,21.0,-,V CLASS,B.C (W),HOUSE WIFE,F,,
2006,MPTC,Shahida,INC,,Kanekal,Kanekal 1,,28.0,-,,O.C(W),FARMER,F,,
2006,MPTC,G.Hanumakka,INC,,Kanekal,Kanekal 2,,35.0,-,,B.C (W),FARMER,F,,
2006,MPTC,B.Ramamohan Reddy,INC,,Kanekal,Kanekal 3,,49.0,-,X CLASS,O.C (G),FORMER,M,,
2006,MPTC,Eranna,INC,,Kanekal,Kanekal 4,,57.0,B.C(UPPARA),XIII CLASS,O.C (G),FORMER,M,,
2006,MPTC,U.Kupendra,INC,,Kanekal,Kanekal 5,,34.0,B.C UPPARA,V CLASS,O.C (G),FORMER,M,,
2006,MPTC,B.Vannappa,INC,,Kanekal,Malyam,,47.0,-,VII CLASS,B.C(G),FORMER,M,,
2006,MPTC,Prabhavathamma,INC,,Kanekal,Thumbiganur,,27.0,-,V CLASS,O.C(W),FORMER,F,,
2006,MPTC,Chinna Vannurappa,INC,,Kanekal,Yerragunta 1,,60.0,-,II CLASS,B.C (G),FARMER,M,,
2006,MPTC,Raveendra,INC,,Kanekal,Yerragunta 2,,45.0,-,IV CLASS,B.C(G),FARMER,M,,
2006,MPTC,Ramakrishnappa,TDP,,Kothacheruvu,Bandlapalli,,50.0,Kuraba,,URG,Agrl,M,,
2006,MPTC,Alivelamma,INC,,Kothacheruvu,Bhyrapuram,,44.0,Kapu,,URW,Cooly,F,,
2006,MPTC,Narayanamma,TDP,,Kothacheruvu,Iragampalli,,44.0,Balija,,URW,Cooly,F,,
2006,MPTC,C.Ramanna,INC,,Kothacheruvu,Kadapaganipalli,,54.0,Boya,8th,URG,Agrl,M,,
2006,MPTC,Nagendra,INC,,Kothacheruvu,Kesapuram,,47.0,Kuruba,6th,URG,Agrl,M,,
2006,MPTC,S.Sreenivasulu,TDP,,Kothacheruvu,Kothacheruvu  1,,32.0,Balija,,URG,Agrl,M,,
2006,MPTC,Bandlapalli Nagendra,TDP,,Kothacheruvu,Kothacheruvu  2,,28.0,Boya,B.Com,BCG,Agrl,M,,
2006,MPTC President,M.Nagamani,TDP,,Kothacheruvu,Kothacheruvu  3,,29.0,Vadde,,URW,Tailoring,F,,
2006,MPTC,S.Obulesu,INC,,Kothacheruvu,Meerjapuram,,24.0,SC,,SCG,Agrl,M,,
2006,MPTC,P.Sanjeevareddy,TDP,,Kothacheruvu,Pothulakunta,,34.0,Kapu,8th,URG,Agrl,M,,
2006,MPTC,Lakshmidevi,TDP,,Kothacheruvu,Talamarla,,34.0,Boya,,BCW,Cooly,F,,
2006,MPTC,Tdp,TDP,,Kudair,Cholasamudram,,59.0,ST,,ST(G),Agriculture,M,,
2006,MPTC President,K.Bramaiah,TDP,,Kudair,Gotukuru,,39.0,BC-B,BA LLB,,Agriculture,M,,
2006,MPTC,Ediga Adenna,TDP,,Kudair,Ipperu,,39.0,BC-B,,,Agriculture Labour,M,,
2006,MPTC,Kamma Aparna,TDP,,Kudair,Korrakodu,,25.0,OC,8th class,UR(W),Agriculture,F,,
2006,MPTC,Ediga Vijaya Lakshmi,TDP,,Kudair,Kudair 1,,22.0,,SSC,BC(W),Agriculture,F,,
2006,MPTC,K.Ramachandrappa,INC,,Kudair,Kudair 2,,34.0,,8th class,BC(G),Agriculture,M,,
2006,MPTC,H.Lakshmi Devi,INC,,Kudair,Marutla,,27.0,,,SC(W),Agriculture,F,,
2006,MPTC,J.Ramanjinappa,INC,,Kudair,P.Narayanapuram,,26.0,SC,5th Class,SC(G),Agriculture,M,,
2006,MPTC,Pujari Jallappa,CPI(M),,Kudair,Thimmapuram,,26.0,BC,5th Class,BC(G),Agriculture,M,,
2006,MPTC,S.Devendra,INC,,Kudair,Udiripikonda,,31.0,BC-B,MA LLB,,Agriculture,M,,
2006,MPTC,T.Vijayamma,TDP,,Kundurpi,Appilepalli,,28.0,,,SCW,AGRICULTURE,F,,
2006,MPTC President,G.K.Sreenivasulu,INC,,Kundurpi,Bestarapalli,,34.0,,,URG,AGRICULTURE,M,,
2006,MPTC,Eswarappa,INC,,Kundurpi,Enumuladoddi 1,,34.0,,,URG,AGRICULTURE,M,,
2006,MPTC,Sanjeevamma,INC,,Kundurpi,Enumuladoddi 2,,44.0,,,BCW,AGRICULTURE,F,,
2006,MPTC,L.Maheswaramma,INC,,Kundurpi,Jambugampala,,34.0,,,URW,AGRICULTURE,F,,
2006,MPTC,S.Mallikarjuna,TDP,,Kundurpi,Kundurpi 1,,48.0,,,BCG,AGRICULTURE,M,,
2006,MPTC,Venkatesa,TDP,,Kundurpi,Kundurpi 2,,30.0,,,BCG,AGRICULTURE,M,,
2006,MPTC,Dasanna,CPI,,Kundurpi,Mahantha Puram,,49.0,,,URG,AGRICULTURE,M,,
2006,MPTC,Itukala Sannamma,INC,,Kundurpi,Malayanur 1,,46.0,,,URW,AGRICULTURE,F,,
2006,MPTC,Sarojamma,INC,,Kundurpi,Malayanur 2,,21.0,,,BCW,AGRICULTURE,F,,
2006,MPTC,Madivalappa,TDP,,Kundurpi,Nizavalli,,44.0,,,BCG,AGRICULTURE,M,,
2006,MPTC,K.Mallikarjuna,TDP,,Kundurpi,Tenagallu,,39.0,,,URG,AGRICULTURE,M,,
2006,MPTC,G.Raveendra,TDP,,Kundurpi,Thumukunta,,30.0,,,,AGRICULTURE,M,,
2006,MPTC,Sreenivasulu,INC,,Kundurpi,Yerragunta,,23.0,,,SCG],AGRICULTURE,M,,
2006,MPTC,C.K.Prabhakar Reddy,TDP,,Lepakshi,Cholasamudram,,41.0,OC,SSC,,Agrl,M,,
2006,MPTC,B.Lakshminarayana,TDP,,Lepakshi,Kalluru,,37.0,,8th,BCG,Cultivator,M,,
2006,MPTC,N.Satyamma,TDP,,Lepakshi,Kanchisamudram,,21.0,,5th,,Cooly,F,,
2006,MPTC,K.Hanumanthappa,TDP,,Lepakshi,Kodipalli,,47.0,BC,8TH,,Agrl,M,,
2006,MPTC,K.Aswarthappa,TDP,,Lepakshi,Konduru,,29.0,,Intermediate,BCG,Cultivator,M,,
2006,MPTC President,M.Anandakumar,TDP,,Lepakshi,Lepakshi 1,,28.0,,Intermediate,BCG,Agrl,M,,
2006,MPTC,G.Anjanareddy,INC,,Lepakshi,Lepakshi 2,,34.0,OC,SSC,URG,Cultivator,M,,
2006,MPTC,D.Santhamma,TDP,,Lepakshi,Lepakshi 3,,44.0,,5TH,BCW,Cultivator,F,,
2006,MPTC,G.Sankarappa,INC,,Lepakshi,Manepalli,,37.0,OC,Intermediate,,Agrl,M,,
2006,MPTC,Jabinabi,INC,,Lepakshi,Mydugolam,,21.0,OC,5TH,,Cooly,F,,
2006,MPTC,K.Hanumanthappa,TDP,,Lepakshi,Pulamati,,39.0,,3RD,SCG,Agrl.,M,,
2006,MPTC,T.Gangamma,TDP,,Lepakshi,Sirivaram,,37.0,,5TH,,Cooly,F,,
2006,MPTC,Nagabhushan Reddy,TDP,,Madakasira,Amidalagondi 1,,34.0,Kapu,SSC,,,M,,
2006,MPTC,K.Sivanna,INC,,Madakasira,Bullasamudram,,45.0,,,BCG,,M,,
2006,MPTC,Bv.Sujatha,INC,,Madakasira,C.Kodigepalli,,23.0,,9th,BCW,,F,,
2006,MPTC,Lakshmidevamma,TDP,,Madakasira,Chandakacherla,,47.0,Kapu,5th,,,F,,
2006,MPTC,Gangamma,INC,,Madakasira,Gangulavaipalyam,,48.0,,5th,SCW,,F,,
2006,MPTC,T.Thammegowd,INC,,Madakasira,Govindapuram,,38.0,,5TH,BCG,,M,,
2006,MPTC,Sanna Anjinappa,INC,,Madakasira,Gowdanahalli,,49.0,,,SCG,,M,,
2006,MPTC,Kariyanna,INC,,Madakasira,Haresamudram,,45.0,,7th,BCG,,M,,
2006,MPTC President,M.Shalini,INC,,Madakasira,Kallumarri,,30.0,Kapu,SSC,,,F,,
2006,MPTC,T.Padmathi,INC,,Madakasira,Madakasira 1,,30.0,,BA,URW,,F,,
2006,MPTC,H.S. Subhadra,INC,,Madakasira,Madakasira 2,,22.0,,Intermediate,URW,,F,,
2006,MPTC,Shabanabhanu,INC,,Madakasira,Madakasira 3,,44.0,Muslim,Intermediate,,,M,,
2006,MPTC,K.R. Kishore,INC,,Madakasira,Madakasira 4,,37.0,Vysya,SSC,,,M,,
2006,MPTC,Kamalamma,INC,,Madakasira,Madakasira 5,,30.0,,,BCW,,F,,
2006,MPTC,Malamma,TDP,,Madakasira,Madakasira 6,,27.0,,,URW,,F,,
2006,MPTC,Sakamma,INC,,Madakasira,Manuru,,44.0,,,STW,,F,,
2006,MPTC,M.G. Rajanikanth,INC,,Madakasira,Melavoi 1,,25.0,,Intermediate,SCG,,M,,
2006,MPTC,M.Hanumantharayudu,INC,,Madakasira,Melavoi 2,,36.0,,9th,,,M,,
2006,MPTC,Kc.Chowdappa,INC,,Madakasira,Melavoi 3,,37.0,Vakkaliga,Intermediate,,,M,,
2006,MPTC,Kavellappa,INC,,Madakasira,R.Anantapuram,,32.0,,6TH,BCG,,M,,
2006,MPTC,Nagappa,TDP,,Madakasira,Y.B.Halli,,32.0,,,BCG,,M,,
2006,MPTC,Agali Lakshmi Narasimha Reddy,INC,,Mudigubba,Chinnakotla,,36.0,,,UR,,M,,
2006,MPTC President,M.Arunamma,INC,,Mudigubba,Dorigallu 1,,21.0,Boya,5th,URW,,F,,
2006,MPTC,S.P.Kanthamaiah,INC,,Mudigubba,Dorigallu 2,,45.0,,8th,URG,,M,,
2006,MPTC,J.Venkata Naraynamma,TDP,,Mudigubba,Dorigallu 3,,51.0,OC,,URW,,F,,
2006,MPTC,Y.Venkata Reddy,INC,,Mudigubba,Jonnalakothapalli,,46.0,Kapu,BA,UR,,M,,
2006,MPTC,A.A.Kondapaku Nagamma,INC,,Mudigubba,Kodavandlapalli,,33.0,Madiga,2nd,SCW,,F,,
2006,MPTC,K.Venkatesu,INC,,Mudigubba,Kondagattupalli,,26.0,Golla,BA,BC,,M,,
2006,MPTC,C.Sivanarayana,TDP,,Mudigubba,Malakavemula,,28.0,Golla,5th,BC,,M,,
2006,MPTC,M.Uttamma,TDP,,Mudigubba,Mallepalli 2,,51.0,Yerikala,,STW,,F,,
2006,MPTC,I.Ramalakshmi Reddy,INC,,Mudigubba,Mallepalli 1,,29.0,Kapu,7th,URG,,M,,
2006,MPTC,S.R.Hasmat Bee,TDP,,Mudigubba,Mudigubba 1,,49.0,Muslim,,URW,,F,,
2006,MPTC,G.Lakshmi Narayana,TDP,,Mudigubba,Mudigubba 2,,38.0,Kamma,INter,UR,,M,,
2006,MPTC,K.Narayana Swamy,TDP,,Mudigubba,Mudigubba 3,,44.0,Kuruba,,UR,,M,,
2006,MPTC,M.Sreeramulu,TDP,,Mudigubba,Mukthapuram,,35.0,Yerikala,,ST,,M,,
2006,MPTC,P.Ramachandra Reddy,TDP,,Mudigubba,Peddachigullarevu,,28.0,Kapu,10th,UR,,M,,
2006,MPTC,M.Lakshmi,INC,,Mudigubba,Podarallapalli,,29.0,Kapu,7yh,URW,,F,,
2006,MPTC,P.Gangappa,INC,,Mudigubba,Sankepalli,,29.0,Madiga,3th,,,M,,
2006,MPTC,Somala Kumara Naidu,INC,,N.P.Kunta,Dhaniyan Cheruvu,,39.0,YEKILA,5TH,URG,AGRICULTURE,M,,
2006,MPTC,Korru Anjinappa Naidu,INC,,N.P.Kunta,M.K.Dinne,,49.0,YEKILA,INTER,URG,AGRICULTURE,M,,
2006,MPTC,Dandu Vijaya Lakshmi,TDP,,N.P.Kunta,N.P.Kunta 1,,23.0,THOGATA,INTER,BCG,AGRICULTURE,F,,
2006,MPTC,Avula Pedda Venkata Ramana,TDP,,N.P.Kunta,N.P.Kunta 2,,50.0,YERUKALA,3RD CLASS,STG,AGRICULTURE,M,,
